id,mod3_dim1,mod3_dim2
0,-12.192021074364202,-0.11158882795959832
1,-12.218614017261093,0.05894650066240704
2,-12.169290026116656,0.4060655016459323
3,-12.262125503929207,-0.25248681393316214
4,-12.329327648453447,0.10042886211672922
5,-12.291117419009897,0.266744747877139
6,-12.196700996007078,0.18557234794648172
7,-11.51927617976587,-0.19484337117184228
8,-12.77726853914828,0.15999876419864908
9,-11.840369330625556,-0.013920596753929988
10,-11.998266024724604,0.29493529808288166
11,-12.408824830990556,-0.0073823766423406455
12,-11.54204446525934,-0.14264832721315943
13,-12.016757012030396,-0.024025266505770464
14,-11.735668749832282,-0.3998582727800749
15,-12.097034696775987,0.21675303630110382
16,-11.680005408148737,-0.287450546268439
17,-11.886753518970488,-0.04532211684924674
18,-11.888757990674947,0.3843588424222909
19,-12.377455803886773,-0.20662473720851837
20,-12.068493307138697,-0.515805504313407
21,-12.431885265429443,-0.05323358119587664
22,-11.84123563684189,0.04215121133629977
23,-12.113955210468072,0.008663519676310764
24,-11.87041722201604,0.10775420939680003
25,-12.356443740648984,-0.3818281037742549
26,-11.780877290600914,-0.4289314492502837
27,-11.770230203975977,0.1659887316944233
28,-12.171701059662718,0.026012062697471795
29,-11.834017506726639,-0.08773650894158964
30,-12.197147918728172,0.16589330008884254
31,-11.854635898600597,0.27213091324535177
32,-12.258361636695321,0.08292936439647196
33,-12.002764506361205,0.24345236481804827
34,-12.0751281863535,-0.26174112883728423
35,-11.920265248087306,-0.4235049816642712
36,-12.251657509725073,-0.04523593810034982
37,-11.709620335023835,-0.3600643716326966
38,-12.119697318631902,-0.10987823744761926
39,-12.499957794244498,0.09349049480439649
40,-12.153157799212012,-0.07734503501012788
41,-11.956116958850885,-0.31326901612378516
42,-12.306188291734252,0.3376876868447522
43,-12.017382184953533,0.2648553073391514
44,-11.645785139081024,0.08908049773801349
45,-12.242177195570443,0.45809706894997854
46,-12.063290146588574,-0.1441044753554394
47,-11.901137783070045,0.2202766884961028
48,-11.866375045599362,-0.09677373693614114
49,-11.768953372504926,-0.18454004242769786
50,-11.899947252114336,-0.061260783776875154
51,-12.231811435752913,0.17491123058618127
52,-11.876700635966447,-0.1297574355958967
53,-12.141358971665499,0.032590836396577796
54,-11.751957212641653,0.35953210796552587
55,-12.113402830715726,0.17406129620111688
56,-11.731207457547494,-0.26231791014799677
57,-12.013595811820243,-0.35660770348703047
58,-12.017571846794677,0.17989722889589105
59,-11.912578113695416,0.23554706285670998
60,-11.968158375577023,-0.2768285035374839
61,-12.002365692165474,0.37722858253968833
62,-12.294042040988927,0.5565480632751141
63,-12.0106865548258,-0.018521434576817788
64,-12.21694878853294,0.37727723166167737
65,-12.780139437138466,0.13815406258813018
66,-11.620774760316657,0.043197602869348935
67,-11.921677579181374,0.5103035981541021
68,-12.306666927489175,0.21472833408029313
69,-12.202179364257868,0.009945961808409733
70,-11.669111816053682,-0.17784093397819611
71,-11.897444733519329,-0.25765921243929224
72,-12.019155510211293,0.15501591309889126
73,-11.86155838287169,-0.07706623442914061
74,-12.03244058960718,0.06098571580148876
75,-12.073904328537395,-0.1510398232387212
76,-11.4456497514474,0.07014331162071114
77,-12.214947576999032,0.7959161425270804
78,-11.797499441760515,-0.10116750182567372
79,-11.935396798099447,-0.08589779623694978
80,-11.667605598218262,0.33611610832763056
81,-12.405874285778346,-0.2725102500759604
82,-11.961669200148316,-0.2180735113347552
83,-12.031203763783564,-0.012061289445802313
84,-11.654163815170149,0.3704238210870536
85,-11.738572565327882,-0.24084964930044284
86,-12.051948350989795,-0.13812695248733056
87,-11.94783292456466,0.04715026074826208
88,-12.036407366032154,0.22154368637217234
89,-11.91351729927586,-0.16438553026981795
90,-11.835068897784087,0.047811648979505995
91,-11.909013701178159,0.1541303783930924
92,-12.046508667714827,0.24501227395689693
93,-12.125542670298302,0.6161518040145177
94,-11.729956159822574,0.29013551935843196
95,-12.199257419219972,0.09813113908226385
96,-12.234716210902457,-0.1946230509132669
97,-11.825241176985427,0.4255411742100897
98,-11.884298808771398,0.17730780620620226
99,-12.203077929841346,-0.5375678025511518
100,-3.5089816851961766,7.680038712495799
101,-4.168633142756164,7.994907586803888
102,-4.497423793744632,7.591088602512217
103,-3.993675537293974,7.729672929326336
104,-4.074672320993739,8.183620381186522
105,-3.975713641917121,7.980614468784322
106,-3.915873432420134,7.544964911099797
107,-4.120440116271351,8.546351361493796
108,-3.714812482438712,7.931125244556622
109,-4.426460546312972,7.894305660912481
110,-3.8860109964200693,7.734740194918508
111,-3.572714981843021,7.763822834314966
112,-4.097126796399289,7.952781696207917
113,-3.8997106987666736,7.938316799072359
114,-3.330609693281536,7.5995850067729185
115,-3.8523701487867426,8.126277821264713
116,-4.354787341716828,7.8673809402592045
117,-4.276557335450877,7.713332415986679
118,-3.9894566458330227,8.306843809093634
119,-4.214511226537604,8.088709788847865
120,-4.087272985053617,7.57320206065936
121,-4.1375307560569174,7.932920022537488
122,-3.438680089572525,8.016938327111461
123,-4.094325667283278,8.08956444669677
124,-3.764673006700697,7.99172832422879
125,-3.867065392891556,7.346338701004804
126,-4.243303529331374,7.729681266144702
127,-4.062718949615628,7.971170469868204
128,-3.9393547785863086,7.948754808273399
129,-4.0096395595956045,7.871340148175784
130,-3.8805627013320945,7.90757309198738
131,-4.414911309209945,8.190830512661206
132,-4.124278256557646,8.219513229321052
133,-4.056556289391742,7.890843009941013
134,-4.1455402176645,7.545616365260854
135,-3.869423507108616,8.511099157887116
136,-4.170426930979146,8.022110174300904
137,-4.10403836123482,7.6670501711621215
138,-4.3154090761740695,8.185869866150004
139,-3.848686920774737,7.794955563909484
140,-3.813177034814952,7.826651210259523
141,-4.212115935601199,7.815836676929453
142,-3.6936532679995837,8.098176591216957
143,-4.154810506374728,8.238631316293045
144,-3.850734602324149,7.882940653961797
