id,mod4_dim1,mod4_dim2
0,17.81117588817471,16.05847029570968
1,17.098011904084252,10.89097872922209
2,16.307144158739042,19.808107022244528
3,14.23405172359756,11.124030833473423
4,19.582664453658424,16.75982184921707
5,11.971927359449456,16.72059256526787
6,19.92741627736593,12.094854740064951
7,18.538597985125335,16.989107852273502
8,12.21675027576785,11.847717322552612
9,19.541570321805132,13.404375276040051
10,14.413944990194535,16.560873517444037
11,14.403019037015444,10.002645039804518
12,12.602558703783139,14.722354947123437
13,17.61268444044751,16.063863406650945
14,14.30195029274833,11.910284634339845
15,17.846555479607566,11.871234814425762
16,17.237790641901555,14.97408200360838
17,15.52207739949379,13.839895621601956
18,12.029909668354104,11.697522301212615
19,16.4148807094393,12.76136030743514
20,10.142182188970182,11.926339669766119
21,19.212007449594772,17.11707034154272
22,15.802595050548636,14.016283706208249
23,18.17923474385953,12.631850135256453
24,16.33071261826646,10.120041563942246
25,16.456839072103463,19.72558903651879
26,17.083802639039504,10.76738223309335
27,15.9151126172779,13.1679444520049
28,19.196957557292784,10.18110144238404
29,10.118768195177934,10.962027610878746
30,13.393001824877256,18.82407101038779
31,15.646453787751732,16.623645565074263
32,10.443423473600099,11.748140818856523
33,13.80743028383585,16.27793467323131
34,17.515014460990386,15.747048301479534
35,12.795030663939492,11.7948455634882
36,14.216023009306566,12.558716890648888
37,17.599203147067218,18.930639879544295
38,18.04147634534271,11.210026698651696
39,17.872111165927624,10.15103264158199
40,11.351950238118652,17.007939349624415
41,13.222890974381965,18.27106620080547
42,16.884231603044647,16.402764146664662
43,16.006071983504256,19.1305885701788
44,18.321701974073367,10.294068507856238
45,19.847305719634655,14.312737124834726
46,12.955010490553684,18.694217573452544
47,19.190005879437706,17.727999632725787
48,17.19838310539631,10.103413035902628
49,12.765756179487656,18.120962210776497
50,19.984087798024277,12.807094404422957
51,17.60916000841194,11.130136761166021
52,17.477173698238467,13.565596800616394
53,10.773956540566246,11.758488298136044
54,15.676991861006695,14.724582159385658
55,16.873399368437607,13.483930763387058
56,15.963480967795325,13.75584141888825
57,17.681890677907337,10.065350702127759
58,15.889251851010416,15.87566279231391
59,10.581711936489976,17.646566222582603
60,16.3452882128868,19.501764303019865
61,11.871459942077877,14.249518133436037
62,18.64967311830488,19.442602398319526
63,16.852613914185124,13.527803661908141
64,17.438850732737226,14.542964746893313
65,15.345889019453397,16.77286188062945
66,19.30030741970516,10.088493742269046
67,16.99844963936452,19.14567007697494
68,13.743334545904041,12.368347516796376
69,15.697603488928474,10.300322063228348
70,18.049471943188028,14.881070502531115
71,16.63593441062657,17.796331277107367
72,10.19608041861208,11.896926373737731
73,14.176655985793104,16.098625252755863
74,13.665625527296575,12.782009745770504
